shipment_id,origin,destination,distance_km,package_weight_kg,weather_severity,traffic_level,dispatch_hour,delay_hours,is_delayed
3801,Delhi,London,5349,23.8,1,1,1,109.0746087823994,1
3802,Bangalore,New York,8715,7.84,0,1,2,177.84295109474937,1
3803,Bangalore,London,4650,14.56,0,4,19,107.83762876957717,1
3804,Bangalore,London,7447,23.84,4,2,15,151.51352409108947,1
3805,Mumbai,Dubai,6970,16.3,0,2,20,139.77691305725156,1
3806,Chennai,Frankfurt,7679,16.86,2,1,11,159.48441812282925,1
3807,Delhi,New York,4212,4.56,4,4,8,99.8026240791163,0
3808,Kolkata,Frankfurt,5958,12.37,0,2,15,128.67748750636162,1
3809,Chennai,Singapore,5815,9.24,0,1,3,122.63576564520298,1
3810,Mumbai,Dubai,5881,11.83,0,4,19,126.1046681286537,1
3811,Chennai,Dubai,3674,20.04,4,3,17,86.99702335298628,0
3812,Chennai,Singapore,6887,11.57,1,2,0,144.89537945495246,1
3813,Mumbai,New York,7267,1.66,3,2,6,146.49143817663122,1
3814,Bangalore,Singapore,1066,22.65,0,4,19,28.53812261322519,0
3815,Bangalore,New York,5122,13.67,3,1,11,110.18236608998546,1
3816,Delhi,London,4632,23.12,3,4,7,107.43275429392553,1
3817,Delhi,Dubai,7495,14.35,0,1,7,147.2781827996792,1
3818,Bangalore,New York,4667,1.83,0,4,23,94.99601043735555,0
3819,Kolkata,Frankfurt,3170,13.87,3,3,21,72.7273370374096,0
3820,Chennai,Frankfurt,8796,14.44,1,2,8,191.2568305554575,1
3821,Kolkata,Dubai,2182,5.44,3,1,13,46.04376243635666,0
3822,Chennai,Singapore,8990,11.83,1,3,19,193.16964123677405,1
3823,Bangalore,Singapore,1270,11.54,2,4,4,44.323698215225605,0
3824,Delhi,New York,4354,15.61,1,1,19,90.80733263116596,0
3825,Delhi,Singapore,3618,6.56,4,1,20,76.96076032673274,0
3826,Kolkata,Dubai,2632,14.59,0,3,1,61.204097818291125,0
3827,Delhi,New York,7725,6.1,2,4,20,166.4749514604975,1
3828,Bangalore,London,1490,11.22,3,3,9,36.00448009904846,0
3829,Kolkata,Singapore,1210,3.16,1,4,23,30.405985868141123,0
3830,Chennai,Singapore,4804,1.03,2,3,8,107.34789926072665,1
3831,Delhi,New York,5867,8.08,4,3,6,134.00720204084274,1
3832,Mumbai,Frankfurt,538,6.94,1,3,22,16.64604899342306,0
3833,Delhi,Singapore,1775,10.23,3,3,21,45.65433217555974,0
3834,Chennai,Dubai,7569,24.05,3,4,17,167.2231928525554,1
3835,Kolkata,Singapore,5357,13.1,1,2,11,111.77756557913033,1
3836,Chennai,London,1936,13.87,4,3,10,49.22336513352057,0
3837,Mumbai,Singapore,2599,23.55,0,4,9,56.20329590136387,0
3838,Bangalore,Frankfurt,8193,23.04,0,2,12,163.99657688312985,1
3839,Delhi,Singapore,4751,22.11,3,1,8,114.86441379111628,1
3840,Kolkata,New York,4525,2.54,4,1,15,97.51899169960458,0
3841,Bangalore,Singapore,6712,15.89,3,3,20,151.56529160756114,1
3842,Chennai,Frankfurt,3734,20.22,0,1,21,85.09996668759536,0
3843,Kolkata,New York,8162,20.91,3,3,16,172.8220885525342,1
3844,Bangalore,Dubai,8050,14.49,1,3,4,170.34214904217384,1
3845,Kolkata,New York,3623,0.54,1,2,5,78.47239241016517,0
3846,Mumbai,London,1153,24.35,4,1,9,22.999088246706613,0
3847,Mumbai,New York,4658,11.86,0,3,10,91.40013493875918,0
3848,Delhi,Dubai,6043,9.9,4,1,1,129.1042423345214,1
3849,Delhi,Singapore,2697,9.93,4,2,6,61.815432306957014,0
3850,Mumbai,New York,4411,10.66,0,1,13,99.67790169196795,0
3851,Kolkata,New York,5735,6.13,2,2,3,120.51713530652691,1
3852,Mumbai,New York,5299,8.25,2,2,4,122.73464498534062,1
3853,Delhi,New York,5860,24.64,3,2,18,123.31804301932227,1
3854,Mumbai,Dubai,8721,9.27,2,3,20,192.9810021030447,1
3855,Mumbai,Frankfurt,825,13.22,1,4,19,28.532122484736732,0
3856,Kolkata,Frankfurt,4266,21.22,4,3,9,100.136459478856,0
3857,Bangalore,New York,4611,13.23,3,1,5,96.16118021633176,0
3858,Delhi,Dubai,8802,8.18,4,3,1,190.92458590201844,1
3859,Kolkata,Dubai,7515,13.14,0,3,2,164.76356716540627,1
3860,Mumbai,New York,7356,2.94,2,4,14,157.39586252969931,1
3861,Mumbai,London,606,3.34,0,1,9,12.423015923166911,0
3862,Bangalore,New York,2926,17.38,3,2,16,65.78618730569957,0
3863,Delhi,London,4878,22.94,1,2,6,111.16055802503219,1
3864,Delhi,New York,4864,18.17,2,1,1,106.55675603500544,1
3865,Chennai,London,3031,1.96,0,3,6,73.8583999523556,0
3866,Delhi,London,7310,10.13,2,4,14,158.76811355242137,1
3867,Bangalore,New York,5816,0.16,4,4,2,130.51659678388916,1
3868,Chennai,London,5862,12.83,1,1,4,122.85972019535318,1
3869,Chennai,Singapore,5193,4.91,2,1,21,114.2107926720627,1
3870,Mumbai,Frankfurt,5768,21.72,1,3,7,121.62440878706067,1
3871,Mumbai,Dubai,2511,2.7,4,4,3,71.06338496678393,0
3872,Delhi,London,925,0.14,4,1,17,28.329152785329384,0
3873,Chennai,London,3544,11.33,0,3,18,64.84860930984911,0
3874,Mumbai,Dubai,6729,3.97,3,3,7,149.497467135526,1
3875,Bangalore,London,1739,18.48,0,1,22,30.41847493369009,0
3876,Mumbai,Dubai,7066,23.01,1,4,5,155.11586380336993,1
3877,Mumbai,New York,3891,1.14,0,2,4,86.32758999119083,0
3878,Chennai,Singapore,4713,9.95,2,3,4,104.90946298690605,0
3879,Chennai,Singapore,4497,24.92,0,2,16,96.65840449438346,0
3880,Kolkata,Frankfurt,3506,18.34,3,3,5,86.11435393921994,0
3881,Bangalore,London,7525,23.83,3,4,12,160.52186163094638,1
3882,Chennai,Frankfurt,3539,4.19,1,2,8,80.2471482985124,0
3883,Delhi,New York,7058,5.61,4,1,23,154.97511651478519,1
3884,Bangalore,Singapore,1684,3.95,3,3,11,52.98041298769239,0
3885,Bangalore,New York,3084,7.63,1,1,9,59.65109856970149,0
3886,Chennai,New York,8602,18.14,3,1,0,180.58258032493885,1
3887,Bangalore,London,7616,4.21,3,4,10,160.01255400469267,1
3888,Chennai,New York,4883,13.15,4,1,5,100.6403899114925,0
3889,Mumbai,Singapore,4436,6.8,2,3,2,99.5151388620299,0
3890,Kolkata,Frankfurt,2199,20.75,1,1,5,47.8672790739807,0
3891,Mumbai,Singapore,5007,0.26,3,1,8,112.36500739260993,1
3892,Chennai,London,635,5.66,3,3,21,21.469117752028957,0
3893,Chennai,Singapore,2525,15.17,0,1,7,51.829742819014946,0
3894,Mumbai,Dubai,4035,2.51,2,4,14,92.75752131169092,0
3895,Delhi,Frankfurt,5354,11.71,4,3,21,114.77085574281772,1
3896,Delhi,Dubai,5867,10.96,1,4,5,123.22465077492035,1
3897,Delhi,Dubai,3390,21.33,3,1,22,79.88049332886277,0
3898,Chennai,London,3257,15.67,1,2,10,67.89522479359445,0
3899,Bangalore,New York,4273,16.03,4,4,9,105.37238283224843,1
3900,Chennai,Dubai,7152,23.8,2,4,10,157.07656290334145,1
3901,Bangalore,Singapore,2028,24.56,0,1,3,34.82234487255533,0
3902,Mumbai,New York,5071,16.37,2,2,12,111.07189345918894,1
3903,Kolkata,Singapore,5549,13.1,0,3,7,119.59239911547064,1
3904,Bangalore,Singapore,1348,15.24,1,2,19,34.57464304255643,0
3905,Delhi,New York,4627,9.62,2,3,14,100.83061636808495,0
3906,Chennai,New York,7851,24.69,2,1,6,157.31966272304075,1
3907,Mumbai,Singapore,6366,17.66,2,2,0,141.0510638305631,1
3908,Delhi,London,6369,7.35,4,1,8,134.8721020563858,1
3909,Mumbai,Frankfurt,2621,1.54,1,4,22,57.502969198323164,0
3910,Kolkata,Frankfurt,5181,1.21,0,2,7,109.90734343044005,1
3911,Chennai,London,972,5.2,2,3,1,24.726100146333714,0
3912,Chennai,New York,2287,5.9,1,4,13,50.494569858574394,0
3913,Kolkata,Singapore,613,10.43,4,3,11,22.382636938987805,0
3914,Chennai,Frankfurt,6973,5.45,4,4,22,150.13301117840965,1
3915,Bangalore,Singapore,2785,15.81,1,3,16,58.63878874007713,0
3916,Mumbai,London,1696,5.36,0,3,18,43.952058811308795,0
3917,Delhi,Singapore,578,4.78,1,1,5,14.490860927688004,0
3918,Kolkata,London,5059,11.83,1,4,20,116.94139972757947,1
3919,Bangalore,New York,6517,22.23,3,1,4,132.56745261135032,1
3920,Delhi,London,3152,11.76,4,1,5,62.40219481181831,0
3921,Delhi,London,4818,10.4,0,1,2,99.10385174624707,0
3922,Kolkata,Frankfurt,5885,14.49,3,1,15,133.47989460903207,1
3923,Bangalore,Singapore,7554,6.5,1,3,17,161.23493414681002,1
3924,Delhi,Frankfurt,1327,8.9,4,1,13,50.61687098106416,0
3925,Delhi,Dubai,5423,5.42,3,1,14,116.62029560474545,1
3926,Bangalore,London,3885,14.34,3,1,3,85.37776105644045,0
3927,Chennai,Dubai,6556,17.46,0,3,10,126.34318664471041,1
3928,Delhi,Frankfurt,2465,16.88,1,4,4,60.939737202942645,0
3929,Mumbai,Singapore,2927,6.44,0,3,8,65.38333880009645,0
3930,Bangalore,Frankfurt,3341,19.51,3,3,4,75.28289400897732,0
3931,Delhi,Singapore,7063,6.47,3,3,6,151.07610566470464,1
3932,Kolkata,Singapore,6340,3.84,0,4,17,134.45949712828912,1
3933,Mumbai,New York,8310,8.81,3,1,17,171.8003542353397,1
3934,Delhi,London,6564,14.98,2,1,19,146.7285748156298,1
3935,Mumbai,Frankfurt,7644,3.64,4,4,23,165.02568986097495,1
3936,Mumbai,Singapore,4852,16.24,1,4,1,107.3865686192693,1
3937,Chennai,Frankfurt,684,21.59,4,2,22,21.660494583068967,0
3938,Mumbai,Frankfurt,6309,7.4,1,1,12,133.5971559332194,1
3939,Chennai,Singapore,4565,11.31,3,3,12,102.68381849986103,0
3940,Bangalore,Dubai,7681,5.78,0,3,16,158.2204471341476,1
3941,Chennai,London,8937,9.1,0,1,21,171.1101602704641,1
3942,Kolkata,London,8004,0.65,3,4,16,173.79654112644377,1
3943,Delhi,New York,7926,23.85,1,2,5,162.47211863210126,1
3944,Bangalore,New York,2587,10.46,3,3,13,61.936296715564495,0
3945,Bangalore,New York,1100,19.74,1,2,20,21.58771026377333,0
3946,Kolkata,London,8304,3.65,3,3,13,183.746410863601,1
3947,Chennai,Dubai,6037,20.33,3,3,11,135.52371587921937,1
3948,Delhi,London,3533,21.52,3,1,4,84.31352998820316,0
3949,Chennai,London,2556,17.92,0,3,4,62.854896503904776,0
3950,Mumbai,London,5584,22.59,1,2,3,120.14158651063731,1
3951,Chennai,London,2542,4.26,3,2,22,53.62858745636779,0
3952,Bangalore,Dubai,8460,11.96,4,1,12,186.4169358203593,1
3953,Delhi,New York,857,15.54,4,3,3,24.501824245562446,0
3954,Chennai,Frankfurt,877,14.95,0,2,17,20.19796187962519,0
3955,Delhi,New York,4988,21.54,2,4,15,114.2945114031346,1
3956,Delhi,New York,5297,5.47,0,1,17,111.72270393593702,1
3957,Mumbai,Frankfurt,3807,4.47,2,4,1,90.00118363472279,0
3958,Mumbai,London,3096,6.41,0,2,22,63.91855759335455,0
3959,Bangalore,Dubai,1283,22.3,4,4,3,36.62534186322262,0
3960,Kolkata,Dubai,6424,23.53,3,1,19,147.65266284303067,1
3961,Delhi,New York,2879,14.28,1,4,16,66.88343030750083,0
3962,Kolkata,Frankfurt,8331,12.58,3,2,19,174.31114307680582,1
3963,Bangalore,Singapore,5767,15.17,4,4,5,125.77221754530623,1
3964,Delhi,London,8138,15.45,1,4,17,173.48335174535478,1
3965,Delhi,New York,3038,4.34,2,4,19,72.75011400289034,0
3966,Kolkata,Dubai,1361,17.19,2,3,6,36.138868956478525,0
3967,Chennai,Frankfurt,2376,11.36,4,2,12,59.428633233939436,0
3968,Mumbai,Frankfurt,4026,12.98,1,4,8,98.83768751221176,0
3969,Chennai,New York,2122,0.85,3,2,1,47.9647364685455,0
3970,Kolkata,Singapore,6018,19.14,4,4,7,134.57541871101063,1
3971,Mumbai,Dubai,3157,20.9,2,1,13,64.90075773724722,0
3972,Chennai,New York,2432,15.52,4,1,21,58.11349180412814,0
3973,Mumbai,Singapore,3978,18.74,3,1,23,83.2176524931279,0
3974,Delhi,Frankfurt,3156,13.12,0,4,17,68.49278504282906,0
3975,Chennai,London,789,15.5,0,2,0,12.482383129721871,0
3976,Mumbai,Dubai,7511,9.92,3,1,22,157.20897391409838,1
3977,Mumbai,Dubai,6358,19.82,1,3,8,136.8088481095249,1
3978,Mumbai,Singapore,7823,11.76,4,1,8,173.7623817659615,1
3979,Chennai,New York,3329,17.04,3,1,1,75.42751240594923,0
3980,Bangalore,Frankfurt,6462,15.57,0,3,15,132.99157938351343,1
3981,Chennai,Singapore,5312,17.59,2,1,3,104.44160456156956,0
3982,Kolkata,London,7764,19.65,3,4,12,161.67356497167262,1
3983,Chennai,London,1973,12.87,3,4,16,45.48185830264014,0
3984,Mumbai,London,2487,20.35,3,1,10,65.63021017724691,0
3985,Delhi,Singapore,8173,12.48,0,2,22,168.89905248463185,1
3986,Chennai,Frankfurt,3760,23.92,0,2,1,76.28516890369053,0
3987,Chennai,Dubai,7990,18.84,3,1,3,161.5007019742337,1
3988,Mumbai,New York,7239,4.36,3,3,11,150.99946079803038,1
3989,Delhi,Dubai,3751,20.76,1,4,1,81.4735030274681,0
3990,Delhi,Frankfurt,6405,13.83,2,4,0,145.68127608127577,1
3991,Kolkata,Dubai,5800,24.61,4,4,22,129.85028276471124,1
3992,Chennai,Singapore,5554,18.0,4,1,5,111.84266791363025,1
3993,Delhi,London,2216,2.2,4,4,15,69.87229637365186,0
3994,Delhi,Frankfurt,1810,9.93,0,1,1,32.49919430317052,0
3995,Bangalore,Frankfurt,1117,12.98,0,1,13,21.385823450380663,0
3996,Bangalore,Dubai,4757,20.99,1,2,19,107.19072193816942,1
3997,Delhi,Singapore,6599,18.26,0,3,11,140.05574816304534,1
3998,Kolkata,Dubai,968,9.3,3,3,18,27.51038500187895,0
3999,Delhi,Dubai,6405,16.37,2,3,2,130.94316536953082,1
4000,Mumbai,Frankfurt,1639,14.47,2,4,18,38.946549455374864,0
4001,Chennai,Dubai,1451,3.24,2,2,10,31.487519404617665,0
4002,Kolkata,London,8512,5.95,2,2,3,177.27515898924776,1
4003,Mumbai,Dubai,3506,8.59,4,1,16,79.07530908640652,0
4004,Kolkata,London,6575,4.97,4,2,16,140.7567268568433,1
4005,Mumbai,Frankfurt,8390,3.84,3,1,6,174.10393093037837,1
4006,Chennai,Singapore,6452,1.55,1,2,4,129.2863840240284,1
4007,Chennai,London,7577,21.84,0,1,18,155.00568053111942,1
4008,Bangalore,Singapore,2471,7.29,0,4,20,63.82259318418498,0
4009,Mumbai,Singapore,1691,7.33,4,2,18,43.006041591252156,0
4010,Bangalore,London,4420,5.24,2,3,8,96.48856646785264,0
4011,Mumbai,Frankfurt,8265,11.94,3,1,16,172.21500526026426,1
4012,Bangalore,New York,6693,12.9,1,2,8,144.95102429879697,1
4013,Chennai,Singapore,3546,5.29,4,2,13,76.4463850028068,0
4014,Kolkata,Singapore,804,15.25,3,1,4,29.83423667866068,0
4015,Bangalore,Frankfurt,6839,18.1,3,2,21,147.38611119717618,1
4016,Mumbai,Frankfurt,8543,9.41,4,3,1,183.00340347849436,1
4017,Mumbai,Dubai,5408,14.68,3,1,23,120.7261941833216,1
4018,Chennai,Frankfurt,3304,12.61,2,1,14,65.16968963061773,0
4019,Mumbai,Singapore,4436,4.97,3,1,15,97.83022768122353,0
4020,Delhi,London,1212,18.28,1,1,18,29.89154782253309,0
4021,Kolkata,New York,7348,20.06,3,1,0,148.78272467803103,1
4022,Bangalore,Dubai,8866,16.25,0,3,22,185.6231906147691,1
4023,Kolkata,London,3705,8.17,3,1,11,82.01652589690244,0
4024,Chennai,New York,5685,23.18,4,3,18,124.80630940155034,1
4025,Bangalore,New York,7006,11.44,0,3,19,150.43408777615167,1
4026,Bangalore,New York,2272,6.72,4,3,14,54.58122873821168,0
4027,Delhi,London,1574,10.27,1,1,4,36.331606229216845,0
4028,Chennai,Dubai,5947,17.33,2,3,0,127.2816310877234,1
4029,Mumbai,Dubai,5764,21.16,1,1,10,115.70651588496166,1
4030,Delhi,New York,7822,8.98,0,3,8,164.95442342559386,1
4031,Delhi,London,7151,5.89,2,1,6,146.98132126325424,1
4032,Kolkata,New York,2910,15.7,3,2,1,59.33496770645227,0
4033,Kolkata,Frankfurt,6941,23.04,0,2,16,133.81466947641007,1
4034,Kolkata,Dubai,4456,4.66,2,3,15,102.06528734041602,0
4035,Delhi,Singapore,7053,20.1,4,4,15,148.95699946386586,1
4036,Mumbai,New York,7369,11.97,2,4,13,159.77692246700303,1
4037,Bangalore,Frankfurt,8031,20.01,4,2,1,170.89475946814076,1
4038,Kolkata,Dubai,3594,12.69,4,3,18,82.0373411151455,0
4039,Mumbai,London,2865,9.5,2,3,2,76.08334228607671,0
4040,Chennai,Dubai,7168,17.45,1,3,7,151.75837009230224,1
4041,Kolkata,London,5500,22.53,1,4,20,123.27816741341033,1
4042,Bangalore,London,8420,8.07,4,2,18,179.82408107669906,1
4043,Chennai,New York,3847,11.57,0,3,15,81.78230288441259,0
4044,Chennai,New York,4175,5.81,2,2,21,90.4045562488203,0
4045,Bangalore,Dubai,1452,4.67,0,2,3,40.33271382830242,0
4046,Kolkata,Frankfurt,3800,19.47,1,1,7,84.94052646300214,0
4047,Delhi,Dubai,3679,5.1,0,4,0,91.339932158443,0
4048,Bangalore,Singapore,3747,19.85,3,2,3,84.54821046486441,0
4049,Bangalore,London,4915,10.79,3,1,6,100.41531467149626,0
4050,Bangalore,London,3857,24.88,1,4,0,84.43741527820094,0
4051,Chennai,New York,6972,5.01,0,3,23,139.50110904100706,1
4052,Mumbai,Frankfurt,6496,2.42,2,3,17,142.7552206443764,1
4053,Delhi,New York,5348,1.98,1,1,3,107.53041841961377,1
4054,Kolkata,Singapore,5975,20.9,3,3,19,114.72341026840245,1
4055,Kolkata,Dubai,1537,11.0,1,1,13,46.55887849164965,0
4056,Mumbai,Dubai,8762,0.18,0,1,7,174.38699430755844,1
4057,Bangalore,Frankfurt,7508,21.88,0,3,17,153.27704537257094,1
4058,Delhi,New York,6431,21.94,0,4,6,144.97805846330183,1
4059,Kolkata,New York,6142,20.18,4,1,2,124.79874274601242,1
4060,Kolkata,Singapore,605,6.28,0,4,20,25.783029432665835,0
4061,Bangalore,Dubai,1269,9.38,3,4,13,34.94278778287989,0
4062,Mumbai,New York,3440,18.65,3,1,11,68.6810227770157,0
4063,Delhi,Frankfurt,8399,12.28,4,4,14,190.50858880689066,1
4064,Mumbai,Dubai,7114,3.93,3,1,7,153.39548473531264,1
4065,Mumbai,Singapore,6305,6.15,3,3,4,141.20000492257523,1
4066,Delhi,Frankfurt,4855,24.32,1,3,16,106.43827773394388,1
4067,Delhi,London,1433,3.86,0,3,9,37.6555081653884,0
4068,Kolkata,Singapore,6160,18.18,1,3,10,124.53920987625978,1
4069,Kolkata,Frankfurt,6406,12.0,1,3,22,136.1780542862233,1
4070,Delhi,New York,6550,18.74,3,4,15,138.85618499774577,1
4071,Chennai,London,8761,16.56,2,4,15,179.27529740468472,1
4072,Kolkata,Singapore,4974,11.04,0,4,3,109.53476665354016,1
4073,Chennai,New York,754,8.91,2,2,22,27.87074777829772,0
4074,Delhi,London,7587,18.88,3,2,4,158.3231558788597,1
4075,Kolkata,Dubai,5287,8.15,4,1,9,112.6799355383273,1
4076,Mumbai,New York,8362,19.72,1,2,13,167.04924677458482,1
4077,Delhi,Frankfurt,6856,17.03,3,3,8,147.6560857304395,1
4078,Bangalore,Singapore,4242,14.48,3,3,17,99.14038056194207,0
4079,Chennai,London,2535,9.28,2,3,19,63.657638683638865,0
4080,Delhi,New York,2467,5.21,4,1,5,60.065880878154665,0
4081,Delhi,Dubai,8791,17.79,1,1,10,176.22784416402732,1
4082,Kolkata,Singapore,2352,2.37,4,1,20,51.789354782864244,0
4083,Kolkata,Singapore,3683,24.27,4,1,16,85.63702236620466,0
4084,Kolkata,New York,7118,24.47,4,4,8,160.41999466108368,1
4085,Bangalore,Dubai,8803,3.34,0,1,2,177.20002507284053,1
4086,Kolkata,London,682,2.69,4,1,15,19.509140462171572,0
4087,Delhi,New York,7240,10.38,3,2,19,159.13623546722852,1
4088,Kolkata,London,664,24.1,0,4,3,19.480256675933767,0
4089,Mumbai,Singapore,7458,10.07,0,3,23,158.88966112261892,1
4090,Kolkata,London,2637,9.16,4,2,21,62.05578412570951,0
4091,Bangalore,Dubai,954,17.62,3,1,14,20.342336094815003,0
4092,Mumbai,Frankfurt,2785,4.55,1,3,1,71.26156070011851,0
4093,Delhi,Dubai,8346,9.15,4,3,19,179.5203194786574,1
4094,Delhi,London,5322,7.35,0,3,16,108.88628010055957,1
4095,Chennai,New York,1041,15.08,1,2,18,19.36597166112398,0
4096,Mumbai,Singapore,6533,4.15,1,4,19,133.70999600881584,1
4097,Chennai,Frankfurt,3165,13.76,0,4,15,69.43544297952701,0
4098,Mumbai,New York,7649,21.45,1,3,23,170.10564441766795,1
4099,Mumbai,New York,6298,12.9,3,1,18,129.53669060662878,1
4100,Bangalore,Dubai,6285,17.12,3,4,20,145.437274161731,1
4101,Chennai,London,5114,1.97,4,4,16,115.62618165698458,1
4102,Bangalore,Dubai,4792,11.28,4,1,3,97.9342480444916,0
4103,Mumbai,London,6689,2.46,1,2,17,136.913944057748,1
4104,Delhi,Dubai,7173,15.03,0,2,3,141.05506038131279,1
4105,Mumbai,New York,2188,7.1,3,1,20,45.98015774018073,0
4106,Bangalore,Singapore,5595,7.25,2,2,2,114.47125969062041,1
4107,Chennai,London,8083,2.01,4,3,21,164.14098066259368,1
4108,Chennai,Frankfurt,8324,7.82,3,4,17,186.54398034407362,1
4109,Bangalore,Frankfurt,2137,12.72,1,2,20,49.29508515111141,0
4110,Chennai,New York,6466,14.66,3,3,19,136.3886079719095,1
4111,Kolkata,Dubai,5170,1.76,3,3,4,115.00878873216695,1
4112,Delhi,Dubai,5703,16.32,1,3,8,117.3825980317897,1
4113,Delhi,New York,5634,12.27,4,3,21,111.32469017315123,1
4114,Delhi,Frankfurt,2390,13.47,4,3,22,74.58345816613276,0
4115,Chennai,Frankfurt,3705,20.84,2,1,23,80.0479993833853,0
4116,Chennai,Dubai,2866,8.62,2,4,14,65.37493480342617,0
4117,Mumbai,London,8059,4.43,4,4,8,165.51042594161285,1
4118,Mumbai,Singapore,3026,13.84,4,1,13,61.04925102428721,0
4119,Delhi,London,8307,23.63,4,1,20,182.41245964777454,1
4120,Kolkata,Frankfurt,866,12.99,4,3,23,36.82969274399233,0
4121,Mumbai,London,7021,20.81,3,2,1,152.68607517999476,1
4122,Mumbai,Singapore,7106,18.95,2,4,17,147.54461480795095,1
4123,Chennai,London,512,13.01,1,2,12,23.28986993988505,0
4124,Kolkata,London,3739,16.22,0,4,20,85.02891308972177,0
4125,Delhi,London,2817,10.23,1,3,15,67.11462224175767,0
4126,Mumbai,London,4542,13.31,0,2,5,97.07085472221624,0
4127,Kolkata,New York,7985,12.73,3,4,15,164.6650640768695,1
4128,Kolkata,Frankfurt,875,17.76,2,4,3,22.509195246265563,0
4129,Delhi,Singapore,756,10.31,0,3,23,18.568909167958193,0
4130,Kolkata,Frankfurt,949,2.58,4,2,9,32.19819853766557,0
4131,Kolkata,New York,3712,19.74,3,3,18,77.83783958878426,0
4132,Kolkata,New York,6675,17.15,0,2,10,136.62326792527904,1
4133,Mumbai,New York,6443,23.76,4,2,4,137.97695244918475,1
4134,Delhi,New York,8526,10.78,3,4,17,186.9836984466379,1
4135,Kolkata,London,7946,2.05,0,1,2,164.29335767803832,1
4136,Kolkata,Frankfurt,1808,3.13,4,2,7,41.10887035473934,0
4137,Mumbai,Dubai,8839,19.36,2,2,10,191.0134308474365,1
4138,Delhi,Singapore,4516,1.79,3,3,20,95.00380085624856,0
4139,Chennai,New York,4440,22.7,0,2,18,98.26119720950375,0
4140,Mumbai,Frankfurt,7213,7.11,4,2,20,151.50927550825799,1
4141,Delhi,New York,4571,22.48,2,2,2,99.23962976716686,0
4142,Kolkata,New York,8607,19.36,4,2,11,183.26993730052155,1
4143,Delhi,New York,6412,21.79,2,2,14,136.228537203544,1
4144,Delhi,New York,942,5.43,0,1,22,24.21249599217285,0
4145,Delhi,New York,3444,14.93,4,4,23,84.83729748966766,0
4146,Chennai,Singapore,4436,2.43,4,2,15,102.63824564935268,0
4147,Delhi,Frankfurt,898,5.14,1,3,4,27.78309980172568,0
4148,Chennai,New York,3495,7.82,3,3,18,74.07772370537079,0
4149,Kolkata,New York,6829,18.55,4,2,5,147.92899537278996,1
4150,Chennai,New York,2716,0.72,2,2,11,58.50065048747334,0
4151,Kolkata,New York,2207,22.59,3,2,18,47.09368761046358,0
4152,Kolkata,London,6266,1.86,0,1,8,125.8708005366135,1
4153,Chennai,London,6177,9.47,3,4,17,136.95617799517547,1
4154,Mumbai,Dubai,3068,2.12,1,3,2,70.10837513993893,0
4155,Bangalore,New York,8138,19.25,0,1,22,170.04012372570133,1
4156,Delhi,Dubai,660,3.62,4,1,13,27.73654559485789,0
4157,Bangalore,Singapore,8567,22.13,0,2,23,177.0214041537868,1
4158,Delhi,Dubai,4404,13.3,0,4,20,98.66553188504705,0
4159,Delhi,Frankfurt,4073,23.72,1,2,4,87.43654516587829,0
4160,Kolkata,London,2325,7.33,2,3,4,59.336127318247925,0
4161,Delhi,London,6082,11.41,0,4,3,132.0749406941853,1
4162,Delhi,New York,1676,17.39,2,2,21,40.24755953071099,0
4163,Chennai,New York,5418,20.81,3,3,15,129.6199128350215,1
4164,Bangalore,Singapore,5380,10.59,1,1,12,108.36908318279092,1
4165,Chennai,Singapore,3720,22.32,4,3,7,93.6722847835417,0
4166,Delhi,Frankfurt,8320,3.04,0,3,23,165.6285353683653,1
4167,Kolkata,New York,630,17.75,2,3,20,25.66808268225728,0
4168,Chennai,New York,7159,8.77,0,4,15,158.3628417586342,1
4169,Chennai,Singapore,4062,2.62,1,1,1,75.2039046449604,0
4170,Mumbai,Singapore,1999,9.73,4,4,7,54.67475286527547,0
4171,Delhi,Singapore,7930,22.02,3,1,2,168.6770702062202,1
4172,Kolkata,London,8205,24.52,3,2,22,173.85981802064032,1
4173,Chennai,Dubai,8126,9.88,2,2,8,171.41077967803483,1
4174,Chennai,Dubai,7179,22.17,3,3,10,154.76111581188334,1
4175,Kolkata,New York,3288,12.79,2,3,20,69.28876086819204,0
4176,Delhi,London,5376,17.95,4,4,23,133.3602279607772,1
4177,Mumbai,Singapore,4208,1.23,0,1,19,83.642310683421,0
4178,Chennai,New York,2269,13.98,1,1,0,51.05080619389453,0
4179,Mumbai,London,7231,1.85,4,1,0,149.38580161457287,1
4180,Bangalore,Frankfurt,3544,6.79,4,3,21,71.5006840498965,0
4181,Delhi,London,875,14.21,3,3,7,23.377435631255157,0
4182,Bangalore,New York,6847,20.2,3,1,15,136.2019665386243,1
4183,Bangalore,Dubai,3536,14.07,1,3,9,83.67783769612245,0
4184,Bangalore,Singapore,6718,23.41,0,1,1,133.32565991977773,1
4185,Delhi,Frankfurt,1240,20.28,4,4,15,36.22954330410018,0
4186,Delhi,London,8995,3.99,3,2,3,183.07834643698132,1
4187,Kolkata,New York,1585,9.79,4,1,18,40.17017699357552,0
4188,Mumbai,New York,1710,16.75,0,3,8,36.617707418193596,0
4189,Mumbai,Singapore,8920,23.47,2,4,2,194.36177365623394,1
4190,Kolkata,New York,3619,24.69,0,3,10,79.8901966154458,0
